order_id,service_rating,delivery_rating,food_quality_rating
166783,3,3,3
188705,5,5,4
65532,4,4,2
190512,5,4,3
108004,2,4,5
52838,5,5,4
59559,3,4,4
189460,3,4,5
34943,5,4,5
1022,5,4,4
151672,4,4,5
60130,2,4,5
96885,5,4,1
108911,3,4,5
198025,5,4,1
72187,4,4,3
138728,4,5,4
197205,4,5,5
6177,4,3,4
168846,4,3,5
99054,5,1,4
5598,4,4,4
70385,2,2,5
12934,5,5,4
55879,1,4,4
35067,2,5,3
68177,5,5,3
159964,2,3,5
12144,4,2,4
101087,4,3,4
160079,5,4,4
196917,4,4,5
152733,4,4,4
60840,2,4,4
193624,3,4,4
164852,5,5,4
24693,2,5,3
48872,3,3,4
66178,4,5,5
127955,4,5,4
16548,5,4,5
34878,3,4,4
160361,2,4,4
37331,3,2,4
83455,2,4,3
33817,5,4,4
123860,4,3,4
159110,3,3,5
141483,4,4,5
97457,1,3,3
120913,5,1,5
159383,5,4,4
16531,3,2,5
50976,4,4,4
156352,2,4,3
118613,4,3,3
139867,5,4,4
27219,3,4,4
39715,3,5,5
37559,4,3,4
155582,5,5,4
146251,4,5,2
71249,2,3,5
62580,3,2,1
173863,3,4,4
27914,4,4,5
74498,4,4,5
76557,3,4,2
7824,4,5,4
123643,3,4,3
130330,5,5,2
184864,4,5,3
130554,4,5,4
3148,4,4,4
24916,5,4,5
60312,5,4,4
191311,4,4,5
183824,4,4,5
126519,2,3,2
133438,3,3,5
63609,3,5,4
28105,1,3,3
184155,3,4,4
144518,3,3,4
80555,5,4,3
97588,5,5,5
62536,4,4,5
125585,4,4,5
118341,3,4,4
60689,1,4,4
24255,5,4,4
149477,5,3,1
4258,4,3,5
86821,5,3,4
641,4,5,5
37211,4,4,5
63767,4,5,4
103588,5,3,5
49343,5,4,5
196395,4,5,4
81878,4,5,4
128631,1,4,4
12061,4,4,4
176580,5,3,2
192373,5,4,3
89692,5,5,3
90262,3,4,4
2380,1,5,4
56849,2,4,1
29687,5,5,3
41353,3,4,4
104329,4,4,1
196286,3,5,5
107231,3,3,3
153380,5,1,5
142207,4,5,3
104822,3,4,5
46507,2,3,4
198648,3,2,4
123694,4,4,5
104930,3,4,5
23377,4,4,4
30060,5,4,4
76678,4,3,4
5845,5,3,5
148142,4,5,2
117689,2,4,2
13412,2,2,3
185673,3,4,3
51721,4,3,3
199278,5,5,4
167702,4,5,4
11548,4,3,5
27788,5,4,4
172847,5,3,4
16995,5,5,2
174,5,3,3
54735,5,5,4
112911,3,1,4
8370,4,4,5
123357,5,1,5
197501,4,4,4
90501,5,5,3
179876,4,4,4
158742,5,4,1
129142,1,2,5
80265,5,3,3
74718,4,4,4
50979,5,5,5
114409,5,4,1
120326,5,3,3
77304,3,4,3
191413,4,1,3
129455,3,5,2
160009,5,3,3
61263,5,4,2
98824,4,5,5
112799,4,5,3
126146,4,5,1
121429,3,4,5
81533,2,3,2
74865,5,4,3
39120,4,3,5
151992,5,4,2
92843,4,1,3
52560,3,3,1
32474,2,3,4
172464,3,5,5
158908,5,5,3
169428,3,3,4
107272,3,2,4
97234,3,3,2
95031,5,5,5
103812,4,1,3
143737,5,4,1
11379,4,4,3
196554,4,4,3
165467,5,4,2
158964,4,2,4
21,5,2,5
167763,5,4,4
15487,4,2,5
123649,3,3,5
37102,5,4,3
149943,5,2,3
57066,3,4,4
152113,2,3,5
163298,4,4,2
151054,3,4,2
105271,5,4,4
14960,3,5,2
16625,3,5,3
178815,5,3,5
185144,4,4,4
140991,5,1,4
175489,5,5,5
116488,5,4,3
121195,5,4,2
48495,5,2,5
198780,3,5,2
11962,2,5,4
196558,2,4,5
73194,5,2,4
76069,4,3,3
43339,5,2,3
128988,1,4,5
90715,4,4,3
115137,5,5,3
90905,5,4,2
108923,5,5,3
47740,5,4,5
69984,4,5,3
198850,2,4,3
67960,1,3,4
98059,5,3,4
182114,3,2,5
9058,2,4,4
113855,1,3,5
35669,1,5,4
124164,3,3,5
43771,2,5,4
171425,3,3,1
178748,3,4,4
162055,3,1,5
55123,3,4,3
91890,4,3,5
155977,3,4,3
190256,4,4,3
81644,4,5,5
15658,5,4,3
154149,3,4,4
111983,4,4,3
143567,5,2,4
185556,5,2,4
36896,1,4,4
112888,4,2,5
156501,5,3,1
190517,4,2,4
53256,5,2,4
152021,3,2,4
155140,4,5,2
106649,1,3,5
158469,2,5,5
188169,5,5,5
81918,4,5,4
42588,5,5,5
74441,4,4,3
36091,5,4,4
153590,3,3,4
46903,5,5,4
117837,3,2,4
38202,4,4,4
29413,5,5,4
76195,5,4,1
116860,5,3,4
174623,5,3,2
103100,5,4,5
109227,5,4,4
32503,3,3,4
32968,4,3,4
8545,4,2,4
197468,3,5,2
168125,5,4,5
69577,3,3,5
24792,4,3,4
1510,3,4,4
112158,5,5,2
30945,5,5,4
191212,3,4,4
144012,5,1,5
130688,3,4,5
127730,3,5,5
100440,4,3,2
113090,1,5,3
41067,4,4,5
152099,4,4,5
168954,5,3,3
156710,4,5,3
100295,5,2,1
109537,3,5,4
133693,4,5,5
144007,5,5,5
190721,5,4,4
45603,5,2,3
91330,4,4,5
12996,5,3,3
41719,3,4,5
136897,5,2,4
183373,5,4,4
149751,3,5,4
19608,4,2,4
163276,4,5,5
75899,2,4,3
95343,5,5,5
88948,2,5,5
198078,5,4,5
72441,5,2,4
92727,4,1,3
11818,5,5,2
2650,1,5,4
56185,1,4,5
130948,4,2,3
63615,5,5,4
95874,2,5,2
10308,1,5,4
61727,2,3,4
174842,4,3,1
110309,4,3,5
186194,3,4,5
108964,5,3,3
137042,3,4,4
6894,3,1,5
196790,4,5,4
55711,4,4,5
39350,3,5,4
88787,3,5,4
138249,4,2,4
171922,3,5,3
48372,5,3,5
62987,4,4,2
56989,5,4,2
144210,5,5,5
119020,5,4,2
136327,3,4,5
95644,3,3,2
186018,5,4,4
24526,5,4,4
73601,5,5,1
95914,3,2,5
2013,5,1,5
130392,4,4,4
94283,5,5,5
142058,1,2,4
76977,3,4,1
131820,4,3,3
81057,5,4,3
149890,3,5,4
75969,5,4,5
165944,5,4,5
188500,5,3,4
110812,4,5,4
171698,3,4,3
41591,3,1,3
99535,3,3,4
106282,5,2,3
35394,3,4,3
87332,2,4,3
90931,3,3,4
176976,4,2,4
93433,4,4,2
31971,5,5,1
152770,5,3,4
79318,5,3,5
154483,5,5,5
125058,5,5,4
63019,5,1,5
96685,5,4,5
74315,3,4,5
98214,2,3,3
52673,5,4,3
181953,5,4,4
132135,2,4,4
193166,5,5,4
159914,3,3,3
132921,3,5,2
111801,4,5,2
40148,4,5,4
203,3,5,4
55883,3,4,3
79936,5,5,2
71368,5,5,5
193110,4,5,4
3745,4,4,4
111661,3,2,3
110428,5,4,3
121336,3,2,2
54340,4,4,5
142067,4,4,5
195855,4,4,2
45531,3,2,5
194473,5,5,3
193175,5,3,5
73887,5,3,2
95421,4,3,3
114289,4,4,4
58431,4,5,5
135199,1,3,3
33576,2,4,4
39807,4,5,5
87318,4,4,4
31139,5,4,3
69850,4,3,4
102884,4,4,3
86462,4,1,1
62683,4,4,3
68081,5,4,2
151944,2,2,2
124445,4,1,5
185883,4,4,3
46761,5,5,3
195785,5,5,4
121808,3,1,3
174750,4,4,1
91516,4,5,5
173531,4,4,4
84280,5,5,4
43259,3,2,4
173720,4,3,3
137862,3,4,3
146833,2,3,4
101043,5,2,4
123820,3,4,2
115745,3,4,2
128205,2,5,4
18792,4,5,4
169056,2,1,4
179172,4,3,4
120012,4,4,2
175653,2,3,4
142689,3,4,2
32391,4,5,4
90254,3,4,3
190606,5,3,3
99071,3,3,4
55679,3,3,5
51624,5,3,3
140808,4,5,5
191122,5,4,3
31410,5,4,3
33144,4,5,5
84982,5,3,4
58800,5,4,4
39040,4,4,2
106721,2,4,5
48104,4,1,3
14339,5,4,5
51418,4,4,5
183470,3,2,5
10917,4,2,5
142647,5,4,1
41091,5,3,4
176575,2,5,1
176980,5,5,5
159277,4,3,2
134313,4,5,1
57762,4,3,3
77526,3,4,3
30723,3,3,5
70919,3,3,5
176082,5,4,3
157262,4,4,4
82561,4,5,4
74701,2,5,4
194432,4,3,4
6944,2,2,4
97721,5,2,1
462,4,1,4
13380,2,4,4
147087,4,4,5
107841,5,4,1
108778,3,4,4
15865,2,3,4
183670,5,3,4
180313,5,4,5
70475,3,5,5
62035,4,5,5
182700,4,1,5
131163,3,5,1
114941,5,5,4
3461,4,4,5
111138,3,5,2
66524,4,1,4
38317,5,4,3
86285,5,3,2
131530,5,4,2
98135,5,5,5
61640,3,5,1
181234,5,5,4
42201,1,4,3
94875,5,5,5
165295,4,5,3
31325,4,2,5
39903,5,3,4
122790,4,5,2
65196,3,4,5
188866,5,4,5
199532,3,4,4
245,5,3,4
117993,3,3,4
101031,1,4,5
140463,5,4,3
103542,5,4,4
57109,4,2,3
49965,5,5,1
27801,3,4,3
103465,3,3,4
100240,3,4,4
160600,5,2,4
156644,4,1,3
85214,5,4,5
161524,2,4,1
55003,4,2,4
65260,5,2,4
20660,3,1,3
91402,4,1,5
155087,1,4,4
125196,5,5,3
82757,4,3,3
89085,4,4,4
177267,4,4,4
179315,5,5,4
143413,4,5,5
4754,5,5,4
141421,5,2,3
4444,2,5,5
42764,4,4,5
187476,4,5,4
58774,4,4,4
24920,4,5,5
107246,5,5,4
72089,5,2,4
49026,4,5,2
88624,4,5,4
34620,3,5,4
42794,3,4,3
120955,4,4,3
40940,4,3,5
1684,4,4,5
192630,5,2,1
125778,5,5,2
34529,5,5,3
87824,4,4,5
139576,3,5,5
172141,4,1,3
55966,5,5,4
94574,4,5,5
2012,3,2,5
49521,5,4,3
52688,4,4,4
112893,5,4,5
158644,3,4,3
117572,5,5,4
195103,5,3,5
194647,4,4,4
127740,2,5,4
61527,2,3,2
79800,5,2,4
159321,4,1,4
81252,4,3,4
48212,5,3,3
157657,5,5,3
88795,3,5,4
181886,4,5,4
21345,4,4,1
81390,5,5,3
112383,5,5,4
146849,1,4,3
120622,3,5,4
196916,5,2,3
55036,2,4,3
56546,3,2,3
157645,2,1,5
125357,4,2,5
87139,4,5,5
18,4,5,3
43926,3,3,5
141372,4,4,2
193254,4,3,4
56323,4,2,4
47696,2,2,4
165145,4,3,4
150067,5,3,4
41057,4,5,4
97555,4,3,4
43751,2,4,3
140407,3,4,2
21938,3,5,4
28186,2,4,4
68185,4,2,3
7019,3,2,5
74215,5,3,5
143653,4,5,5
163914,4,5,3
139590,4,4,4
196963,3,5,5
109177,4,3,4
91318,3,4,4
8287,5,4,4
48813,4,3,5
78571,4,4,4
16475,4,5,4
127830,5,4,5
20431,4,4,3
54850,5,1,4
75950,4,3,4
120656,5,2,3
112965,4,5,5
108562,2,4,4
146529,5,5,3
155876,3,5,5
99941,4,4,5
185009,5,5,4
199529,5,2,5
1975,4,5,4
45030,5,2,5
165078,1,4,2
135777,2,4,4
99294,4,3,1
141581,3,4,4
133247,5,4,4
182360,2,3,5
63229,2,4,4
95307,5,2,5
91526,3,5,5
146401,3,5,5
151766,5,4,5
32645,5,4,3
42958,5,5,4
199135,5,1,4
155352,4,3,3
109619,5,1,4
3522,5,5,5
34058,2,2,2
10895,3,5,4
132198,4,4,5
92877,3,5,3
68415,4,3,4
64865,1,5,4
2072,3,4,5
149299,4,5,5
42151,5,5,5
156831,5,3,5
133473,4,4,5
51972,4,3,5
27965,4,3,4
145658,5,2,4
90061,3,4,5
139153,5,3,5
181834,5,5,5
26576,4,4,4
194288,4,2,5
94223,4,2,3
138460,3,3,4
192876,2,4,3
192474,2,5,3
26643,4,4,1
165587,3,4,5
4103,4,4,3
143132,4,4,5
27427,5,4,3
7674,5,3,5
129430,3,5,2
87669,2,5,1
90881,4,4,5
129096,3,5,2
190257,4,4,2
90209,5,5,4
114017,4,2,5
177195,5,3,4
80895,5,5,4
44554,4,5,3
135605,4,5,4
148474,4,4,4
147941,4,4,3
165612,4,5,4
91268,3,3,5
62826,3,3,2
36189,3,5,4
47350,3,4,4
102395,5,5,5
76652,2,4,3
95484,2,5,1
137023,4,4,4
69164,5,4,4
1572,4,3,4
164416,3,4,4
183608,5,5,4
98639,3,4,5
121147,4,4,2
79995,5,1,4
198268,4,4,5
73935,3,5,4
44380,3,1,5
85749,1,5,5
28914,4,5,5
112160,5,4,2
170153,4,5,4
128469,5,2,1
57203,5,4,3
22483,3,2,3
144498,4,2,5
92582,3,4,4
126173,4,4,4
149049,3,1,2
198017,4,2,4
67753,1,3,2
180900,2,4,3
156735,3,4,4
186251,2,5,4
79618,4,5,5
146230,5,4,5
55011,5,3,5
95359,2,5,2
91096,1,4,5
158997,2,3,4
164115,3,5,4
34001,4,5,4
36390,4,4,4
139507,3,4,4
195390,5,2,4
165544,5,4,5
166399,5,1,4
172625,3,3,3
49718,5,2,2
75566,3,2,4
183698,3,5,5
63890,4,2,4
169401,5,5,3
122317,1,5,3
165713,5,3,4
184417,3,5,4
41680,5,2,4
170007,4,5,2
57620,4,4,4
175144,5,5,5
60154,2,5,5
190871,3,2,3
46569,5,2,3
145918,4,3,5
175785,5,5,4
162326,4,3,3
171560,3,5,5
139737,5,5,4
65809,1,4,4
114175,5,2,4
63647,4,5,4
166485,4,3,5
163303,4,3,2
184891,2,5,3
132482,1,3,5
8302,1,4,4
191445,4,4,5
88170,5,5,5
207,3,5,4
148360,5,4,4
62981,4,5,2
739,4,3,4
165453,4,3,3
121003,5,4,3
54669,4,5,5
91597,2,5,4
152104,3,4,4
188291,4,4,3
84760,2,4,5
195479,3,4,5
186066,2,4,4
196243,5,4,3
20519,3,2,4
139627,2,2,3
73720,4,4,5
15127,4,4,3
191633,2,3,1
174502,5,4,4
23456,2,4,4
187427,4,4,5
131146,5,4,4
133810,3,4,3
158531,5,3,4
130804,4,3,3
85203,3,2,3
123567,5,3,4
72852,4,2,4
92773,4,4,4
123634,5,4,5
123452,4,4,3
14124,1,5,4
187477,5,5,5
32515,5,2,5
3628,5,3,5
189696,4,3,4
72866,1,4,4
56053,5,5,5
20778,2,3,4
116283,3,4,3
153886,3,5,5
82557,4,5,4
118441,5,4,5
76256,4,3,5
196749,4,3,4
1993,4,3,5
74814,4,4,3
36567,2,4,4
176875,3,5,1
144163,4,4,2
153499,5,2,5
3942,5,3,3
73298,3,4,4
153420,4,4,4
11189,5,5,5
37925,1,2,3
49712,1,5,5
58552,5,5,2
176333,4,3,5
107583,2,3,5
76016,4,3,3
27490,5,3,4
93820,5,5,4
68526,5,3,5
129336,2,4,5
55588,3,2,4
36589,4,4,5
160649,5,3,3
85530,4,4,3
147752,2,3,5
129736,5,4,3
170159,5,3,4
15718,5,5,5
122756,5,4,5
183675,3,3,1
78445,3,5,4
121639,4,3,3
88276,4,5,5
25248,3,4,5
13454,3,2,3
192137,5,4,5
44415,4,4,4
126486,5,5,4
163879,4,4,4
49211,3,4,5
49634,3,3,3
44806,4,5,1
47903,5,3,4
148349,2,5,4
177003,5,5,4
147511,4,4,4
142204,5,2,5
71849,4,5,5
171416,3,4,5
45128,5,1,5
105734,4,3,3
95004,1,5,5
128934,5,4,4
95373,4,5,5
82753,3,5,4
20699,2,4,3
109997,4,4,5
40024,3,4,2
114970,5,4,4
54591,2,4,5
158106,1,5,5
196378,5,5,4
133673,4,3,5
96926,5,5,2
123111,3,5,4
132209,5,5,4
30566,4,4,3
139801,4,3,5
180296,5,4,5
156793,5,2,4
84452,5,4,3
192892,2,4,4
65941,3,5,5
100093,4,4,3
180561,3,4,5
125085,2,4,4
34595,5,5,4
82981,4,4,2
58093,4,5,3
196216,3,2,5
127105,4,4,2
18520,5,4,3
32959,5,4,5
73482,3,5,2
62354,5,4,3
176322,5,5,5
8893,4,1,3
100118,4,2,5
106554,4,4,4
66536,5,3,3
183955,4,4,5
176478,5,1,5
111252,3,1,4
174496,5,2,3
180621,5,4,5
92285,2,3,4
143758,4,2,3
111191,2,4,4
140280,3,5,4
73510,4,4,5
157431,2,5,5
180373,3,5,5
173466,3,4,4
126054,4,1,5
158574,4,4,5
61463,4,4,4
30129,5,5,2
63902,4,3,5
190745,5,5,4
130564,2,3,3
76257,3,1,3
87506,2,5,4
79361,5,4,5
79470,1,5,3
186772,2,1,5
175711,4,3,3
100353,5,5,4
25757,1,4,4
35326,2,5,5
118386,2,4,4
17089,4,4,4
14491,4,3,3
184258,5,4,4
153220,5,5,3
108257,4,3,1
189406,1,3,5
139863,5,4,5
153076,2,2,5
82082,3,3,1
146164,5,4,4
195824,3,3,2
52428,4,3,5
20165,3,4,4
36893,5,5,5
78162,4,2,5
59381,4,3,5
188699,3,2,3
142554,2,4,4
17860,3,5,5
54800,1,4,5
180784,4,4,5
180096,3,5,3
76331,5,2,4
111900,4,3,5
10704,5,3,2
24380,2,5,5
192497,4,2,5
164308,4,2,2
120683,5,5,4
65022,4,4,3
9777,5,4,5
86075,4,4,5
5372,4,4,4
154683,5,3,2
172518,5,4,3
137803,4,3,1
84018,4,5,1
145676,4,2,3
32333,2,4,5
188580,4,5,2
21319,4,5,4
108483,4,2,4
100189,5,5,5
98647,5,4,3
183426,5,5,3
81821,2,4,5
45828,4,5,4
24163,5,5,4
192035,3,5,1
169279,5,3,5
70439,5,5,4
76237,2,2,5
139877,1,4,4
149027,4,5,5
134278,5,2,3
140014,3,3,4
167912,5,5,2
196617,4,4,4
49381,5,3,3
104172,3,5,5
42833,4,5,3
179150,2,4,2
133909,4,1,4
3466,3,4,5
189045,5,4,1
81946,2,5,4
5240,5,5,4
123377,2,5,2
22393,5,5,3
17892,4,4,5
98379,4,3,5
31060,4,4,3
178356,2,3,4
49159,2,2,5
165730,4,5,5
67565,5,4,5
62024,5,5,3
51150,2,4,4
13876,4,3,5
5925,4,5,3
160541,4,5,5
87908,4,4,5
1710,3,4,5
156295,1,5,5
112050,3,5,3
150512,4,3,1
85056,5,3,2
52556,3,3,4
7194,5,1,1
52742,1,4,5
107866,1,2,5
171193,2,4,4
108046,1,3,4
617,4,4,3
173385,5,5,3
39463,2,4,4
194008,4,4,3
129959,5,2,4
125435,4,3,5
824,5,5,5
100383,2,4,4
156903,5,4,2
38994,5,3,5
125113,5,3,4
140060,4,4,4
187985,3,5,3
88152,4,4,1
71106,4,4,3
60282,4,3,2
89418,4,5,1
136778,5,5,5
159224,5,5,2
1320,4,5,2
114952,5,5,5
181737,5,3,4
139429,4,3,3
85631,5,3,4
156236,5,5,2
97586,3,4,4
35729,5,1,4
16627,4,3,3
136923,3,5,5
173121,4,2,2
9253,3,5,5
42122,4,5,5
152643,3,3,2
185881,3,5,2
60977,5,1,4
82837,2,4,4
67029,5,4,5
46467,5,4,3
172459,4,5,2
126408,4,4,2
166662,5,5,4
153834,3,4,3
21038,4,5,4
169747,4,5,4
70916,2,5,5
128806,5,5,1
26788,3,3,5
172635,4,5,4
95580,3,5,2
100679,4,5,4
187432,4,5,5
55701,4,3,3
89650,4,4,5
5040,2,1,4
165284,2,2,3
71428,2,3,5
188890,5,5,3
47843,5,4,5
89495,1,4,3
170559,2,4,2
40358,4,4,3
88344,4,5,5
27137,5,4,4
156717,2,5,3
125044,5,4,4
49914,4,1,4
31229,5,5,3
127029,4,4,4
64408,4,5,5
41976,1,4,5
16496,4,3,3
90120,5,4,3
91825,2,3,3
172347,1,4,4
193089,4,5,4
194676,5,4,5
80813,4,4,5
125105,4,5,5
125971,5,3,3
52633,4,5,4
14301,1,2,3
32481,2,5,3
23200,2,2,5
170985,5,4,5
45567,2,5,5
108431,2,3,4
177026,5,4,3
139080,3,4,4
70282,3,4,5
189710,2,5,3
75963,5,5,4
142756,2,4,1
164568,5,4,5
158501,5,4,4
49275,5,4,4
184895,4,5,2
167703,4,5,5
168308,4,3,4
193304,4,5,4
100510,3,5,5
146557,4,4,2
1068,4,4,3
184273,1,4,5
79032,4,4,5
54180,3,5,4
38804,5,5,4
165187,4,5,1
10964,4,2,5
134986,4,2,4
169628,5,5,3
146480,4,2,4
138222,5,3,4
126561,3,2,2
22735,4,3,5
30454,5,1,5
127048,4,3,4
184307,4,3,3
47839,5,5,5
35090,4,4,4
65242,4,3,4
18173,5,5,4
155999,4,3,5
39047,3,3,5
134276,5,3,2
76591,4,5,2
55213,3,5,3
188874,4,4,3
196191,3,5,5
57811,5,3,3
21952,2,4,4
145675,4,1,4
75157,3,5,3
33745,4,4,4
106340,5,5,3
49608,3,3,4
106233,3,5,1
38377,3,4,2
83949,4,4,5
2310,5,3,5
98392,3,3,5
23384,4,4,4
125571,5,5,4
154342,5,5,1
123114,3,3,4
42369,1,3,3
111978,2,5,5
96129,5,3,5
124313,5,1,3
118089,4,3,3
37730,5,3,4
159672,5,4,3
36180,3,4,5
117411,4,3,5
193957,3,5,4
27289,3,5,3
55797,5,5,3
130755,5,3,4
77955,4,3,3
132111,2,5,2
63040,3,2,4
131225,4,2,3
150702,4,4,4
69544,2,5,4
165528,5,5,3
179681,2,4,2
38840,3,4,4
151313,4,5,3
187999,5,2,4
105487,5,5,5
167313,4,4,5
113121,5,5,2
134427,4,4,5
21402,4,4,3
92818,1,4,4
151949,2,4,5
25047,5,3,5
160548,4,5,4
149755,2,3,4
136850,5,4,4
147352,5,5,3
198881,5,4,4
193588,5,5,4
107368,5,4,5
106609,3,4,4
126787,1,5,4
93187,3,5,4
87815,4,3,3
42808,3,4,5
134552,4,3,4
17354,4,5,3
11122,1,5,3
64536,4,3,4
165793,3,2,5
86691,4,5,2
10862,1,2,5
130083,5,4,4
121230,3,5,5
176073,2,4,3
182237,4,5,5
111609,3,4,4
58198,5,4,5
146049,4,5,3
134027,4,1,2
56590,4,4,3
69074,5,3,2
77427,4,4,4
178670,5,2,4
191374,3,4,3
62865,4,4,4
10745,4,4,5
140138,4,2,5
52882,4,3,4
87544,5,4,2
126975,1,3,3
38947,4,4,3
88491,5,4,4
52631,5,2,5
83527,4,4,4
149901,4,3,3
157415,2,5,4
143339,4,1,2
193466,4,3,5
141552,5,4,3
141576,5,3,4
25036,1,2,3
153198,3,4,5
124277,5,1,5
128,4,4,1
21080,3,3,3
175133,2,2,4
172961,4,3,4
19200,5,4,5
34248,3,5,5
112387,4,3,4
133515,3,5,5
10768,2,2,1
186209,2,4,4
81067,1,3,4
72620,5,2,5
145400,2,3,4
75639,1,2,4
99503,2,5,2
183465,4,5,5
55723,3,5,4
33107,4,2,5
42272,3,3,4
174897,5,4,3
154077,5,1,1
56095,3,4,2
69018,4,4,1
75905,5,4,4
22465,4,5,4
122244,5,4,5
12652,4,3,4
166282,3,5,5
109878,5,5,3
57464,5,5,5
36911,4,5,1
142693,3,5,2
182691,3,1,5
106320,4,5,5
118886,4,3,5
57981,4,2,4
84835,5,3,4
106689,5,4,3
91792,5,5,4
69143,2,4,4
101329,4,4,5
123402,3,4,4
53951,3,4,4
160684,5,5,4
53142,4,3,2
94040,5,3,4
51942,4,4,5
170014,3,4,2
77403,3,4,4
79730,3,4,3
25353,5,4,5
133351,5,1,4
56615,4,5,5
144121,3,4,5
194528,3,5,4
85694,3,5,5
142509,2,4,4
181081,2,4,4
28390,3,3,4
126716,5,5,3
80515,4,5,4
79330,5,4,3
145461,5,1,3
29241,3,4,5
100222,1,5,5
189120,4,4,4
118355,4,5,5
139549,5,2,1
58930,4,2,4
10991,5,4,4
22630,4,5,2
186487,5,4,4
58616,5,4,4
124626,4,4,3
741,4,3,4
156020,5,1,5
2101,4,4,5
6461,4,5,3
155686,5,4,4
185737,5,5,4
101090,2,3,5
65263,5,5,2
25305,5,5,5
168901,5,2,1
142344,4,4,2
171587,4,4,5
127297,4,5,4
133411,3,5,5
139167,4,1,5
123571,5,5,3
106341,5,4,2
142578,2,3,4
199133,3,4,5
201,4,4,3
116673,5,2,3
91861,5,1,3
152313,1,4,4
69838,5,4,3
43457,5,1,3
135337,3,3,2
521,3,1,5
108327,4,5,1
83286,5,5,5
86292,4,4,1
94198,4,4,5
114757,5,4,5
168098,5,4,5
148152,1,3,5
162594,4,4,4
46094,5,5,4
136167,2,4,2
17912,4,3,4
106899,5,4,4
119181,2,2,5
164313,2,3,1
197969,4,4,3
198185,5,4,5
36691,3,4,4
19427,4,1,3
197328,1,4,5
139436,5,1,3
42093,3,4,3
110721,4,5,4
61168,5,3,4
98634,5,3,4
11898,5,1,3
48805,4,3,3
178667,5,4,5
90653,4,4,5
54875,5,5,5
182173,2,5,2
136475,2,3,4
70715,4,5,5
177209,4,4,3
43090,4,4,5
123236,2,5,3
26966,4,4,3
164129,5,3,4
4030,5,5,4
114155,5,5,4
5121,3,4,4
187776,3,4,3
42450,3,4,2
82140,2,4,4
153141,4,4,1
77959,4,4,1
97390,5,4,5
7409,4,4,4
86981,4,4,3
31276,4,4,4
73407,5,3,4
53924,4,4,3
191079,5,3,5
153476,3,4,4
120321,4,5,5
120988,4,4,5
185271,2,3,5
132490,4,3,4
120728,4,2,3
165574,4,4,3
88133,4,2,5
179423,3,5,1
22036,4,5,4
139802,4,5,5
62465,5,5,5
45095,2,3,2
75284,4,5,2
4825,4,4,5
30174,4,3,2
188523,5,4,5
58334,4,5,5
133894,4,3,4
145329,5,5,5
4284,4,5,1
35900,2,5,5
163593,5,3,5
170149,5,4,5
56887,4,5,3
99370,1,5,3
48290,4,3,4
181933,5,5,4
87405,4,2,3
113102,3,5,3
25991,5,4,3
165623,4,5,3
120904,4,5,3
48176,4,5,5
82345,4,2,4
158126,3,3,5
16697,3,5,2
26095,2,5,3
105778,4,4,4
5054,3,5,5
26922,5,2,3
56424,4,3,5
73637,5,4,2
51468,3,2,2
160089,3,5,4
111398,3,3,5
138533,4,4,5
193497,5,5,3
9701,2,1,3
142369,3,5,5
15934,5,2,4
34156,3,4,4
119346,4,5,4
148873,4,4,5
126506,4,4,2
71528,5,5,4
17153,4,3,4
41545,5,4,3
164344,5,3,3
146896,5,5,3
109944,5,4,4
40427,4,5,4
50764,1,4,3
149681,4,4,3
172135,3,3,3
30580,1,5,3
24327,4,5,5
158519,4,5,2
183688,5,4,3
132158,5,3,1
129577,4,4,4
153030,5,4,4
154360,2,1,4
18584,1,5,5
168640,3,5,4
159027,5,4,5
95158,5,4,4
136613,3,4,3
27722,5,5,5
156856,4,5,1
27982,4,4,4
186068,5,5,2
176027,4,4,5
25613,2,3,4
152994,3,5,5
160322,2,3,5
177263,4,2,4
26804,5,3,4
57273,5,3,4
121208,4,4,4
43040,5,4,5
106436,5,1,5
192988,4,5,5
118929,5,4,5
37335,1,4,5
100398,4,4,4
112985,5,3,4
48965,5,4,5
145546,2,4,4
77888,5,5,4
113599,5,3,4
76986,4,5,3
137556,2,3,5
17476,5,3,4
195130,3,4,3
59360,5,5,5
122216,5,5,5
169319,5,4,4
102212,5,4,4
1780,4,5,4
112840,5,4,4
121425,4,4,5
2169,5,5,4
10639,3,5,5
70220,5,5,4
18345,1,5,5
132722,3,5,4
11284,4,2,5
144326,3,4,3
182131,4,4,4
44830,5,4,4
126410,5,3,3
41415,3,4,3
199750,3,2,5
162551,5,4,5
176823,5,3,5
19329,4,4,5
79514,4,2,5
110806,2,5,3
46966,5,4,2
192082,3,4,4
152143,4,5,2
164124,4,4,1
179285,3,4,5
58737,5,5,1
166535,3,4,5
20223,4,3,4
11183,5,1,3
175944,2,5,3
103363,3,5,5
106508,4,3,4
61784,5,1,4
135284,2,1,4
40973,4,3,3
170427,4,5,3
4481,5,5,2
176755,3,5,4
50770,5,4,1
136727,5,3,5
96315,5,5,2
93528,4,4,2
63082,3,2,5
157532,4,3,4
94271,3,5,3
119252,4,2,3
165137,4,3,5
28037,3,5,5
50811,3,4,5
176385,5,5,4
42141,1,5,4
169108,3,1,4
97350,5,4,3
22292,5,5,3
121506,3,4,4
137835,4,2,4
78574,5,5,1
97611,2,3,4
108970,2,2,3
14387,5,3,5
22054,4,3,3
123937,4,5,5
80699,3,5,4
